Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
IBRD only,IBD,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,6.732540131,6.716320038,6.76210022,6.873179913,7.081920147,7.384309769,7.726140022,7.85243988,8.086759567,8.518730164,8.925780296,9.21942997,9.139670372,9.132200241,9.143710136,9.094309807,9.358189583,9.595490456,9.39632988,9.479829788,9.533820152,9.590370178,9.658559799,9.810460091,10.42047024,11.02042961,11.96030998,12.9073,13.92206955,15.01992035,16.02457047,17.3320694,18.77009964,20.26906013,21.45639992,22.4715004,23.8123703,25.17880058,26.63397026,27.70957947,29.51127052,31.91342926,33.54401016,34.85583115,38.85202026,40.66545105,41.68799973,42.45497894,43.20233154,44.3106308,46.13998032,48.37582016,50.39334106,51.92781067
IDA & IBRD total,IBT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,5.939290047,5.947289944,6.001639843,6.097599983,6.275080204,6.516439915,6.779540062,6.902070045,7.099370003,7.477900028,7.79554987,8.055259705,8.046850204,8.087409973,8.137290001,8.127880096,8.34125042,8.523050308,8.354960442,8.41298008,8.461009979,8.496239662,8.518340111,8.632699966,9.081809998,9.525289536,10.24149036,10.95211029,11.72883987,12.57324982,13.3889904,14.44651985,15.57180977,16.72912025,17.65835953,18.52346039,19.59206009,20.68947983,21.86193085,22.81203079,24.20952034,25.96064949,27.14079094,28.02000999,30.77186966,31.95845985,32.54021072,32.94234085,33.35496902,34.20207977,35.28750992,36.71417999,37.90354919,38.92573166
IDA total,IDA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,2.159379959,2.208120108,2.264729977,2.284670115,2.345050097,2.355950117,2.378920078,2.545629978,2.635109901,2.932859898,3.027470112,3.175699949,3.341449976,3.493020058,3.603060007,3.682610035,3.733109951,3.749340057,3.771840096,3.778130054,3.857709885,3.854670048,3.80121994,3.899179935,3.899559975,3.944339991,4.046050072,4.142000198,4.275670052,4.443789959,4.756869793,5.186369896,5.394929886,5.597280025,5.829500198,6.2958498,6.634530067,7.007840157,7.438879967,8.13158989,8.774570465,9.21835041,9.664010048,10.02812958,10.30803013,10.53921986,10.63113976,10.81447029,11.08940983,11.93377018,12.0244503,12.34212971,12.38813019,12.85807991
IDA blend,IDB,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,2.44633007,2.526690006,2.483289957,2.511869907,2.532289982,2.536639929,2.624119997,2.716130018,2.838870049,3.011749983,3.087939978,3.282069921,3.458120108,3.539160013,3.650039911,3.821919918,3.929759979,3.957319975,4.294280052,4.365859985,4.435389996,4.347259998,4.22894001,4.304900169,4.3572402,4.412169933,4.445449829,4.480820179,4.514870167,4.555490017,4.878920078,5.179259777,5.506939888,5.820139885,6.162290096,6.687540054,6.736209869,6.96239996,6.947269917,7.454060078,7.857110023,8.433389664,8.987319946,9.3499403,9.543600082,9.574689865,9.577819824,9.807479858,9.703310013,11.02834034,11.4586401,12.03129005,11.6887598,12.38652039
Indonesia,IDN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,2.766400099,,2.703259945,2.641279936,2.564620018,2.570879936,2.611330032,2.315890074,2.457540035,2.35958004,3.389359951,3.867449999,3.880130053,4.08438015,5.338479996,6.108769894,6.354229927,7.542739868,6.837379932,7.920650005,8.38504982,8.651650429,9.491800308,9.451910019,10.60531044,11.40583038,11.61653042,13.46028042,13.42710018,14.79926014,14.92541981,14.23404026,14.80152035,15.90357018,16.32126999,16.87046051,16.9588604,17.79603004,20.80934906,23.0492897,23.80781937,25.4599514,29.56583595,30.43856621,30.52533913,33.03264999,35.47575378,36.63386154,36.79545593,37.92596817,38.65038681,41.00220871,42.63316727,45.1352272
IDA only,IDX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,2.043869972,2.079509974,2.175839901,2.191440105,2.267369986,2.28034997,2.274879932,2.47239995,2.546390057,2.898169994,3.000469923,3.126749992,3.286550045,3.471179962,3.580820084,3.616859913,3.639260054,3.649940014,3.522520065,3.497459888,3.581549883,3.618200064,3.594860077,3.704240084,3.677860022,3.716300011,3.849179983,3.972959995,4.154839993,4.387129784,4.694680214,5.190040112,5.336669922,5.481349945,5.655759811,6.091390133,6.581439972,7.031569958,7.696010113,8.48649025,9.25524044,9.629560471,10.01737976,10.38053989,10.70483017,11.03802967,11.17288971,11.32785034,11.79312992,12.39206982,12.31007004,12.49880981,12.74063015,13.09601021
Isle of Man,IMN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,4.996970177,,5.089960098,,,5.107940197,4.924449921,5.050350189,5.012700081,5.013899803,5.304999828,4.994170189,5.613530159,5.910210133,5.881070137,6.042699814,6.375170231,5.564680099,5.784200191,5.981309891,6.061039925,,,,5.54008007,6.269499779,6.557610035,,,9.652469635,10.39223003,10.78454971,11.27581024,11.60379982,11.31997013,12.14381027,13.83390999,15.81412029,16.82058907,18.69717979,23.82536888,24.94021034,24.39063835,25.99132538,27.28456688,27.30435753,27.9090519,28.53168678,29.0233593,29.81963921,31.57417679,32.67030716,33.11652374
Not classified,INX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,12.03040981,11.72299957,11.59426975,11.97591019,14.13055038,17.04422951,16.97052002,16.57560921,16.32786942,16.6915493,18.12433052,19.53660011,20.95041084,21.10112,22.01679993,22.81174088,23.85832024,25.28153038,27.08251953,28.24581909,28.99752998,31.88702011,34.13661957,37.3436203,38.79803848,40.57064819,41.82809067,45.37578964,47.30599976,49.44981003,50.67480087,53.53480148,55.84616852,58.92190933,58.86931992,58.44118118,58.30199051,54.01747131,56.50397873,63.12643814,67.79859161,68.19725037,71.69954681,73.81323242,77.23214722,77.55713654,77.78061676,77.28288269,75.17993927,74.68031311,78.77760315,76.60494995,
"Iran, Islamic Rep.",IRN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,2.817140102,3.349329948,3.835900068,3.954649925,4.19314003,4.534739971,4.454289913,4.505559921,,,,,,,,,,,,,,,,,17.10471916,18.83353043,,,19.23940086,19.40138054,20.26774979,19.09186935,20.34056091,22.32077026,23.57930946,26.3164196,31.04055977,37.64194107,37.84104156,43.62477112,48.57003021,54.07664871,56.62018967,64.97392273,72.12127686,69.18332672,68.12741089,62.71047211,59.95137024,57.34032822,55.798069,60.69453812,
Iraq,IRQ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,4.861629963,5.328700066,5.823309898,6.541480064,7.699309826,8.703069687,9.57297039,9.738069534,9.461310387,10.22982979,9.682220459,9.515439987,9.236169815,8.771360397,9.382229805,10.70998001,10.34350014,10.76369953,11.90872002,,,,,,,,,,11.62701988,12.05463028,,12.60245037,,15.45306969,15.49934006,,,,,,,,,,,,,,,,,,
Iceland,ISL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,9.816450119,10.95540047,12.27130032,12.82538986,13.85033989,14.94340038,15.28297997,15.70316029,,19.54141045,20.26445961,21.34028053,23.02574921,23.41419983,20.89089012,21.40267944,21.40086937,21.32220078,22.70664978,25.31723022,25.35791969,30.07712936,27.47262955,33.66558838,35.48944855,35.70985031,37.45381927,39.19292068,41.27603912,45.91744995,46.93735886,52.60911179,60.02698135,66.58217621,69.83242798,72.96820831,73.1370163,73.57546997,72.46755219,78.5030899,79.91941833,79.58248138,78.37239075,80.3950882,75.64199829,74.70063019,71.33724976,69.34023285,70.60935211,74.59060669,86.52320862,84.98523712,
Israel,ISR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,18.27223015,19.62343979,22.23810959,,23.55835915,,26.80586052,26.11347961,29.30232048,30.00464058,29.70017052,32.68917084,33.15768814,33.66622162,,33.46432877,33.31357956,31.55431938,30.74237061,30.4202404,31.98859024,,35.08705139,,36.99943161,39.30738068,,45.16181183,47.28527832,48.2686615,50.48223114,54.9123497,54.52058029,53.90750122,54.89609909,54.31494904,57.1039505,56.49702072,59.08211899,61.85303116,61.94562149,63.59127045,62.06241989,62.10562897,60.82278824,60.4474411,59.06586838,57.3934288,55.94453812,56.42721939,58.99428177,57.63792038,
Italy,ITA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,17.25465012,20.31805038,21.35355949,22.55149078,24.82987022,25.82843018,26.59363937,27.01156998,27.50720978,27.1354599,26.79556084,,24.97680092,24.90957069,25.72859001,25.44931984,24.6067791,26.25748062,28.0515995,29.79188919,32.15795135,33.93347168,36.15904999,40.19612122,41.3940506,42.30741882,46.76618958,48.10250854,48.67385864,50.2729187,53.45318985,56.31539154,60.00558853,63.33272934,65.32702637,67.2835083,68.87259674,67.57998657,66.95162964,65.37904358,64.24925232,62.34474182,60.89252853,60.88314819,60.94129181,61.35710144,62.69580078,64.47532654,65.68950653,68.72310638,71.27452087,73.89620972,
Jamaica,JAM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,4.991380215,5.321100235,5.646860123,5.430230141,,,6.899400234,,,,6.525579929,,,,,,5.003280163,,5.014949799,,6.581779957,6.553609848,,,,,,,8.461970329,13.67481995,15.83349037,16.60994911,18.51844978,18.63175011,16.8241291,16.69659042,,21.67366028,21.86644936,25.32439995,24.95754051,27.46429062,25.82448006,,26.41311073,,,,,,,,
Jordan,JOR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,3.357340097,3.637599945,4.467289925,5.28704977,5.737870216,6.999479771,9.255660057,9.266489983,10.45506954,14.65270996,16.84884071,19.67567062,20.29187965,21.86593056,19.76819038,18.7005291,20.02156067,17.7654705,19.85602951,19.87215996,21.57212067,21.20204926,20.94514084,19.27537918,18.87965012,20.89030075,23.62303925,,,29.64292908,,32.27840042,36.05582047,40.46783066,39.70748901,37.86640167,38.73384094,41.36846924,42.0630188,37.75812912,37.42163849,43.91614914,,,36.62842941,34.06126022,28.62105942,31.55629921,30.11083984,30.28796959,30.4513092,32.51197815,33.05670166
Japan,JPN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,16.85820961,19.15028,21.23727036,23.24064064,25.2607193,27.39052963,28.50440979,30.50091934,30.73362923,30.68372917,30.18055916,29.83779907,29.19433975,28.70350075,29.25741959,27.63991928,27.77971077,28.52272034,28.99835014,28.30451012,28.96709061,29.48656082,,38.42026901,39.77030182,,,45.25669861,46.86388016,,,,,,,,,,,,,,62.83818817,62.72698975,62.47266006,63.18722916,62.46297836,62.2089386,62.11849976,62.13584137,63.17026901,64.62882996,
Kazakhstan,KAZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,33.67588043,,,,,38.54832077,,39.40919876,38.52008057,37.8886795,36.95766068,35.82434845,,33.45344925,33.80889893,29.74913025,,,24.49514008,32.06386948,,,,,,56.31058121,,,,47.34412766,50.94898224,52.70256042,53.46783066,51.71162033,49.03163528,46.81502151,51.06547928,53.51586151,59.58197784,64.84986115,61.22680283,58.94273376,56.52710342
Kenya,KEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0.814880013,0.879019976,0.841579974,0.973810017,1.092350006,,0.807550013,0.743430018,0.759519994,0.853579998,0.896030009,0.876869977,,1.093189955,1.131060004,1.16711998,,1.321879983,,1.370309949,,,,,,,,,,,2.765140057,2.832070112,2.82814002,,2.917749882,2.95904994,,,,3.970730066,,,,,,9.300310135,11.70067978,11.88621044,,10.56947041,,,,
Kyrgyz Republic,KGZ,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,27.28447914,,27.80373955,27.22011948,26.64938927,25.28745079,24.35190964,22.5324192,21.45643997,20.55891037,22.0510807,24.37298965,28.42329979,29.37902069,35.32043839,40.61978149,43.05461884,39.56774902,38.49945068,39.44894028,40.08747101,39.81782913,44.098629,42.56119156,41.18678284,40.94816971,43.0413208,46.14224625,44.06209183,44.67168808,43.40132141,41.27732468,39.91525269,41.55659485,45.9235611,52.52537918,55.91849899,56.01759338
Cambodia,KHM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.456220031,1.612179995,1.503100038,,,,,,,0.096699998,0.083640002,0.080770001,0.100560002,0.173679993,0.247219995,0.272799999,,,0.589039981,0.619840026,0.734990001,0.962239981,1.16624999,1.349419951,1.388779998,1.799049973,1.441540003,,,2.314399958,2.293250084,2.55727005,3.168679953,3.183069944,3.830430031,6.198919773,7.514669895,8.699990273,10.57789993,12.31179047,14.14043045,,,,14.64577007,,15.07355022,15.71331024,16.83539963,14.44093132,13.8764019,14.99855042,17.96814537
Kiribati,KIR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,1.243090034,0.793340027,,,,1.364560008,1.236379981,4.634890079,6.110730171,4.684860229,,,,6.074510098,10.3930397,,,,,,,,,,,,,,,19.76074982,,,,,,89.69235229,92.1944809,,,,,,,,
"Korea, Rep.",KOR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,7.026420116,7.301509857,7.44246006,7.521279812,7.818830013,8.779390335,8.856920242,9.357720375,10.43585968,12.35881042,14.78339005,18.82287979,23.44471931,27.54281998,31.26666069,34.47312927,35.62511063,35.29983139,34.75674057,34.99296188,35.75762177,37.7660408,41.73736954,43.62916946,47.96535873,53.74576187,70.19715881,67.23751831,71.08815002,74.68985748,77.34335327,80.71604919,84.45639038,89.80090332,95.37001038,99.9493103,102.9492722,103.1361771,102.6584473,101.6732864,100.8196793,98.28697968,96.33750153,94.44216919,93.96765137,93.65772247,93.72302246,93.32817841,93.99891663,96.87677002,100.3176804,103.2760391,
Kuwait,KWT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,3.555030107,4.504940033,5.174630165,6.044680119,6.173689842,7.894629955,8.844220161,10.17298031,8.8937397,9.044890404,9.610099792,10.48451996,11.38206959,11.67980003,13.29508972,14.01745033,14.93486023,15.97478962,16.45125008,13.7532196,,17.79659081,16.63644981,18.1403904,22.34796906,23.09276962,21.10861969,,19.73596954,,18.30763054,19.26647949,19.58234978,19.97421074,,,,,,,,,,54.01670837,58.70372009,57.78276062,55.13330078,52.11346054,50.47005844,53.7298584,61.55804825,,
Latin America & Caribbean (excluding high income),LAC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,5.749780178,6.487760067,7.309169769,8.276000023,9.58646965,10.95958042,11.34150982,11.50481033,11.82824039,12.42943954,12.91783047,13.39163017,13.55200958,13.81451035,14.24715042,14.85836983,15.30795002,15.61100006,16.0212307,15.97957993,15.81772041,16.0864296,15.91102028,15.71259022,15.87808037,16.29491043,16.89101982,17.88592911,19.40703964,20.79924011,22.23682022,23.59030914,25.35313988,26.96183014,28.48106003,29.72418976,31.99587059,33.60623932,36.24808121,37.22692871,38.67694855,40.21755981,41.3889389,42.40325928,44.13058853,45.4763298,47.6235199,49.11835098,49.91656113,50.99774933,52.77030182,54.58024979,56.09321976,56.13853836
Lao PDR,LAO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,0.175050005,0.182270005,0.150370002,0.324470013,0.301609993,,,,,0.367610008,0.435930014,0.869920015,1.142169952,1.350440025,1.412639976,1.424559951,,1.324169993,,1.109940052,,,1.313249946,1.303940058,1.631119967,2.368319988,2.521820068,2.009589911,2.317080021,2.657779932,3.068130016,4.10284996,4.86330986,5.658599854,7.701660156,8.909230232,11.4247303,13.2458601,16.41263008,16.87298965,17.67397118,17.50771141,19.09659576,18.6114006,18.18120575,17.11575127,15.43837452,14.5235405,13.76587391,12.58433437,12.45850277,13.69645691,14.90143967
Lebanon,LBN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,18.59943008,18.03274918,,,20.47089005,,,,25.92100906,27.42415047,24.92576027,21.73357964,22.4624691,,21.27813911,23.76049042,24.60161018,,,,,23.62008095,,,,21.49649048,,,28.09110069,28.15299988,31.88945961,33.27560043,33.01929855,34.88718033,36.91485977,38.15702057,40.64574814,41.94155884,42.07313919,42.31406021,45.56401825,44.82529831,48.06700897,42.53303146,38.82075119,42.10900879,43.99457932,47.27510834,50.3490181,51.6985817,58.44414139,61.59561157,60.16672134
Liberia,LBR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0.891369998,0.944310009,1.06712997,1.251360059,,1.648200035,,,1.741039991,2.401459932,,,,,,,,2.588119984,,,,,,,,,,,,7.502560139,18.04508972,,,,,,,,,,9.407500267,,11.2590704,,,,,,,,,,,
Libya,LBY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,3.66099,4.358550072,5.626820087,6.296040058,7.32310009,7.504049778,6.983570099,7.141870022,6.533669949,5.979539871,6.902080059,7.365019798,7.739309788,,7.96036005,,,,,11.53474998,,16.37977028,,,,,,,57.03694153,53.02122116,56.86169815,60.76211166,61.60128021,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,2.518810034,2.430500031,2.170490026,1.904829979,2.251480103,2.690220118,2.954920053,2.834980011,2.407119989,,2.551800013,2.725810051,,,,,5.899909973,,,17.70820045,,,,,,,,14.01496983,13.65275002,10.29598045,9.230970383,16.67528915,18.05968094,12.61832047,16.3322506,10.2659502,13.99131966,17.04717064,17.00725937,19.80537987,20.79093933,14.69777012,16.01026917,16.90415001,,16.25926971,
Latin America & Caribbean,LCN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,6.888720036,6.952980042,7.857339859,8.851969719,10.07464981,11.40412998,11.78794956,11.99557018,12.36944008,12.91790009,13.43350983,13.87872982,14.12897015,14.71074963,15.18566036,15.75244999,16.34752083,16.59058952,17.01828957,17.0594101,16.98354912,17.28414917,17.17510033,17.07048988,17.24274063,17.64942932,18.24916077,19.21009064,20.67061996,22.00909996,23.33238029,24.86602974,26.76486969,28.40987015,29.90888977,31.65486908,34.17073822,36.28479004,39.25244141,40.24475098,41.7612915,43.25679016,44.43867874,45.46936035,47.10274124,48.3875885,50.38010025,51.72919083,52.42729187,53.32835007,54.83898163,56.73591995,58.20254898,58.26063156
Least developed countries: UN classification,LDC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,1.616289973,1.632429957,1.681990027,1.695539951,1.751430035,1.716140032,1.664610028,1.819450021,1.847749949,2.125380039,2.217070103,2.270339966,2.416539907,2.619199991,2.757349968,2.815330029,2.847539902,2.863300085,2.674249887,2.674550056,2.761810064,2.811880112,2.798650026,2.918400049,2.902699947,2.935319901,3.026870012,3.093369961,3.224839926,3.4526999,3.709660053,4.186620235,4.283420086,4.446650028,4.519929886,4.874000072,5.308060169,5.71818018,6.330279827,7.203909874,7.995560169,8.546230316,8.810090065,9.067959785,9.192899704,9.518710136,9.791870117,9.874409676,10.35904026,10.88813972,10.68677998,10.80105972,10.94845963,11.24302959
Low income,LIC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,3.681999922,3.660010099,3.73416996,3.901890039,4.167860031,4.376609802,4.465980053,4.590889931,4.702600002,4.701650143,4.670559883,4.825839996,4.909729958,4.964719772,5.098350048,5.19133997,5.269849777,5.259260178,5.312280178,5.243229866,5.171639919,5.073430061,4.891499996,4.729680061,4.473859787,4.333169937,4.219389915,4.140170097,4.217279911,4.324769974,4.539509773,4.760290146,4.951189995,5.099070072,5.437729836,5.814070225,6.192629814,6.426980019,6.886509895,7.478600025,8.005900383,8.163840294,8.550680161,8.694970131,9.099470139,9.058369637,8.900560379,8.998370171,9.092880249,9.238349915,9.441129684,9.537389755,,
Liechtenstein,LIE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.75472069,24.60684967,24.4774704,29.81715965,31.59623909,36.7309494,34.49222183,36.01831055,43.67509842,42.49668121,,37.4887085,33.54204178,35.02262115,35.62192917,38.30027008,41.16584015,42.59860992,46.01895905,,
Sri Lanka,LKA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,1.047180057,1.170639992,,1.120530009,1.128509998,1.16703999,,1.195989966,1.212039948,2.827990055,,2.876549959,3.688189983,4.062220097,4.156410217,3.70994997,3.788320065,,,,,,,,4.798359871,,,,,,,,,,,,,,,,16.17111397,14.8214941,16.40153694,17.98661041,18.17341232,18.69140816,17.80683899,17.94799805,18.67174721,20.21912575,20.81221581,21.36296654,22.96470261,
Lower middle income,LMC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,4.498549938,4.529709816,4.61300993,4.686369896,4.75248003,4.769040108,4.873789787,4.94715023,5.204969883,5.424749851,5.534490108,5.815440178,5.789800167,6.234370232,6.569699764,6.509260178,6.506189823,6.662089825,6.296140194,6.405529976,6.451489925,6.465000153,6.372419834,6.468400002,6.513130188,6.602630138,7.21721983,7.594180107,8.315529823,9.062459946,9.680259705,10.26261997,10.59158039,10.83080959,11.22336006,11.42821026,12.00016022,13.08242989,14.24026012,15.04601955,16.35701942,18.9610405,19.79920959,19.92712975,21.06612015,21.97286034,22.12229919,22.27177048,22.56332016,23.31785011,23.98924065,25.12549019,25.93363953,27.15257072
Low & middle income,LMY,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,5.902850151,5.898029804,5.947909832,6.042029858,6.221300125,6.458320141,6.711299896,6.82502985,7.022940159,7.401949883,7.720200062,7.987979889,7.987080097,8.041879654,8.099699974,8.101360321,8.306819916,8.504240036,8.330340385,8.368689537,8.402139664,8.412480354,8.411879539,8.480239868,8.887169838,9.290539742,9.951720238,10.62382984,11.40202045,12.20963955,12.99783039,13.98637962,15.06476021,16.20660973,17.15698051,17.96668053,19.02273941,20.09062958,21.21515083,22.15596962,23.52576065,25.28858948,26.47487068,27.34334946,30.11931038,31.32028961,31.90199089,32.31919098,32.74670029,33.62664032,34.74394989,36.16577148,37.35121155,38.3803215
Lesotho,LSO,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,0.474169999,0.403560013,0.365960002,0.491649985,0.554719985,0.49048999,0.620459974,0.789420009,0.860679984,0.972559988,0.887290001,0.955770016,0.984979987,0.985509992,0.924399972,1.169059992,1.199589968,1.364760041,1.453750014,1.417170048,1.178689957,1.204210043,2.072050095,2.189029932,2.326090097,2.270740032,2.320090055,,,1.896649957,2.063930035,2.269880056,2.256710052,2.727720022,,3.495300055,3.716399908,,,,,,11.0302,10.5638504,10.45209026,9.687729836,,10.14649963,9.724470139,,,,,
Late-demographic dividend,LTE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,6.580299854,6.400800228,6.41301012,6.485599995,6.727590084,7.068200111,7.491020203,7.740590096,7.937729836,8.582850456,9.149849892,9.377989769,9.28579998,8.951510429,8.526510239,8.300600052,8.62831974,8.80298996,8.739179611,8.646670341,8.634460449,8.527190208,8.561840057,8.746509552,9.555109978,10.39190006,11.40375996,12.61872959,13.74870014,14.7674799,16.06357956,17.92429924,20.30821037,22.71628952,24.5807991,26.3646698,28.04446983,29.09469986,29.89468002,30.8946991,32.81015015,34.35186005,36.18741989,38.73677826,46.1528511,48.42887115,49.80368042,51.03956985,52.61688995,54.71567154,58.05149078,61.84738922,65.3469696,67.12483215
Lithuania,LTU,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,22.75400925,,,,,31.21839905,,,32.02677917,32.5065918,31.16538048,27.82235909,25.69729996,25.44325066,26.08680916,28.45344925,32.15668106,37.60951996,42.50278854,50.89682007,57.34761047,63.0700798,69.63041687,74.90138245,79.72981262,82.45317841,82.51583099,85.74508667,89.25216675,86.5725708,84.05558777,79.75163269,73.53320313,68.89988708,67.74265289,67.74185181,68.38633728,69.71880341,70.18486786,69.14547729,70.66387939,76.91545868,
Luxembourg,LUX,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.588619947,1.521129966,1.92147994,1.739989996,1.931759953,1.746080041,1.592000008,1.067440033,1.403069973,1.429020047,2.587879896,2.416510105,3.23100996,3.366009951,2.87477994,2.608429909,2.444659948,,,,4.798520088,5.280350208,4.936840057,7.142859936,7.483570099,8.237039566,8.831040382,9.387479782,10.34097004,9.962800026,9.918160439,11.6310997,12.06099033,,,9.854310036,,10.67162991,,18.20212936,,19.11779022,,,20.29071045,19.92036057,19.59902,19.39151955,19.39694977,19.96138954,20.73414993,21.0326004,
Latvia,LVA,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,22.43928909,22.30755043,22.08967972,22.03976059,22.34827995,22.2970295,22.49562073,23.0762291,23.49539948,24.07759094,24.13371086,24.2289505,22.94791985,21.38610077,21.88315964,25.97945976,32.12926102,41.11231995,49.10342026,56.24380112,63.49176025,67.80930328,71.03424072,74.60855865,75.41919708,74.59651184,73.04329681,72.36354065,73.05489349,69.05104065,67.95346832,66.64354706,69.07659912,70.89794159,74.29988098,80.60481262,88.05742645,93.02448273,94.86453247,94.51083374,93.4839325,91.33036804,
"Macao SAR, China",MAC,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.47637939,26.97554016,29.24566078,24.25123024,24.41753006,24.74559975,23.30912971,,,28.46764946,,26.98361015,26.00598907,50.43058014,66.03755188,80.22720337,69.07254028,57.06071854,49.77560043,46.4321785,48.17041016,56.21474838,63.4042511,70.34620667,53.93473816,61.8619194,69.29811859,76.16584015,79.92500305,81.26551056,76.79350281,80.09111786,86.79566956,98.96961975,116.232193,129.1510468
St. Martin (French part),MAF,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"School enrollment, tertiary (% gross)",SE.TER.ENRR,,,,,,,,,,,,1.256950021,1.240260005,1.546329975,1.699599981,2.193799973,2.814169884,2.702869892,3.889640093,3.45953989,,5.837059975,6.320489883,5.56757021,6.328380108,,8.231410027,8.629030228,9.377679825,10.01074028,10.74411964,10.60157967,10.31046009,10.66629982,10.78956032,11.25769043,,11.47138023,9.004659653,9.44285965,10.03913021,10.3949604,10.50325012,10.93315983,11.06052017,11.64136028,12.13679981,11.60630989,12.67389965,13.16932011,14.08292961,15.96138,19.17580986,22.54977036,25.45235062,28.69558907,32.26958084,33.73701096,35.62242126,38.02486038,40.02001953,42.82289124,46.17955017,47.70935822
